2007,Toyota,Tacoma,clean,15492,151856,Tracy CA,Red,Brown,RWD,Automatic,Pickup,6Cyl,4.0L,Gasoline,17,21,5TEJU62N57Z411635
2012,Toyota,Highlander,clean,19998,91154,Bellevue WA,Red,Unspecified,4WD,Automatic,SUV,6Cyl,3.5L,Gasoline,17,22,5TDDK3EH0CS168279
2002,Toyota,Highlander,clean,5987,161304,Sacramento CA,Gold,Tan,FWD,Automatic,SUV,4Cyl,2.4L,Gasoline,19,25,JTEGD21A920026827
2016,Toyota,4Runner,clean,30721,40764,Beaverton OR,Silver,Black,4WD,Automatic,SUV,6Cyl,4.0L,Gasoline,17,21,JTEBU5JR6G5332301
2014,Toyota,Corolla,clean,15277,27030,Beaverton OR,Blue,Black,FWD,Automatic,Sedan,4Cyl,1.8L,Gasoline,27,35,2T1BURHE2EC123040
2011,Toyota,Tacoma,clean,26933,62632,Puyallup WA,Brown,Gray,4WD,Unspecified,Pickup,6Cyl,4.0L,Gasoline,16,20,3TMLU4EN5BM059056
2016,Toyota,Sienna,clean,19488,52150,Lynnwood WA,Unspecified,Unspecified,FWD,Automatic,Minivan,6Cyl,3.5L,Gasoline,18,25,5TDKK3DC8GS737995
2016,Toyota,RAV4,clean,21998,32832,Grants Pass OR,Red,Black,AWD,Automatic,SUV,4Cyl,2.5L,Gasoline,22,28,2T3RFREV5GW453678
2016,Toyota,Corolla,clean,14388,41256,Beaverton OR,Black,Gray,FWD,Automatic,Sedan,4Cyl,1.8L,Gasoline,27,35,5YFBURHE2GP459984
2008,Toyota,Prius,clean,7995,116366,Sacramento CA,Red,Gray,FWD,Automatic,Hatchback,4Cyl,1.5L,Hybrid,48,45,JTDKB20U683332665
2017,Toyota,Tundra,clean,33749,218,Ontario OR,Unspecified,Unspecified,4WD,Automatic,Pickup,8Cyl,4.6L,Gasoline,14,18,5TFUM5F11HX073528
2013,Toyota,Tundra,clean,31900,45825,Tacoma WA,Black,Unspecified,4WD,Automatic,Pickup,8Cyl,5.7L,Gasoline,13,17,5TFDY5F1XDX272141
2017,Toyota,4Runner,clean,35900,13315,Twin Falls ID,Silver,Black,4WD,Automatic,SUV,6Cyl,4.0L,Gasoline,17,20,JTEBU5JR6H5457803
2016,Toyota,Sienna,clean,21492,53989,Tracy CA,Silver,Gray,FWD,Automatic,Minivan,6Cyl,3.5L,Gasoline,18,25,5TDKK3DCXGS739022
2005,Toyota,Prius,clean,7564,105823,Corvallis OR,White,Gray,FWD,Automatic,Hatchback,4Cyl,1.5L,Hybrid,48,45,JTDKB20UX53124008
2016,Toyota,Yaris,clean,12888,43723,Vallejo CA,Red,Black,FWD,Automatic,Hatchback,4Cyl,1.5L,Gasoline,30,35,VNKKTUD38GA068067
2017,Toyota,Sienna,clean,33450,4017,Hillsboro OR,White,Gray,FWD,Automatic,Minivan,6Cyl,3.5L,Gasoline,19,27,5TDYZ3DCXHS788079
2016,Toyota,Corolla,clean,13800,41948,Puyallup WA,Silver,Gray,FWD,Automatic,Sedan,4Cyl,1.8L,Gasoline,27,35,2T1BURHE7GC626601
2016,Toyota,Corolla,clean,13800,42259,Puyallup WA,Red,Gray,FWD,Automatic,Sedan,4Cyl,1.8L,Gasoline,27,35,5YFBURHE0GP525206
2016,Toyota,Camry,clean,16492,39440,Tracy CA,Silver,Black,FWD,Automatic,Sedan,4Cyl,2.5L,Gasoline,25,34,4T1BF1FK7GU592615
2016,Toyota,Corolla,clean,13492,41563,Colma CA,Silver,Gray,FWD,Automatic,Sedan,4Cyl,1.8L,Gasoline,27,35,5YFBURHE7GP483035
2015,Toyota,Prius,dirty,18300,35141,Newark CA,Gray,Gray,FWD,Automatic,Hatchback,4Cyl,1.8L,Hybrid,50,46,JTDKN3DU5F0450941
2004,Toyota,4Runner,clean,8995,290513,Woodinville WA,White,Gray,4WD,Automatic,SUV,8Cyl,4.7L,Gasoline,14,17,JTEBT14R240035414
2017,Toyota,Camry,clean,16500,37663,Stockton CA,Gray,Black,FWD,Automatic,Sedan,4Cyl,2.5L,Gasoline,24,33,4T1BF1FK0HU674624
2016,Toyota,Corolla,clean,14894,38163,San Rafael CA,White,Gray,FWD,Automatic,Sedan,4Cyl,1.8L,Gasoline,27,35,5YFBURHE5GP507669
2015,Toyota,Prius,clean,18467,46770,Folsom CA,White,Gray,FWD,Automatic,Wagon,4Cyl,1.8L,Hybrid,0,0,JTDZN3EU7FJ022912
2007,Toyota,Tacoma,clean,10988,0,Gresham OR,Red,Tan,RWD,Automatic,Pickup,6Cyl,4.0L,Gasoline,17,21,5TEKU72N87Z424471
2014,Toyota,Camry,dirty,14950,42846,Walnut Creek CA,Black,Gray,FWD,Automatic,Sedan,4Cyl,2.5L,Gasoline,25,34,4T1BF1FK2EU853727
2015,Toyota,Highlander,dirty,29600,37393,Hayward CA,Gray,Black,FWD,Automatic,SUV,6Cyl,3.5L,Gasoline,19,25,5TDKKRFHXFS092406
2017,Toyota,Sienna,clean,29277,30997,Beaverton OR,Gray,Gray,FWD,Automatic,Minivan,6Cyl,3.5L,Gasoline,19,27,5TDYZ3DC1HS823608
2012,Toyota,Sienna,clean,18982,53398,Oakland CA,Gray,Gray,FWD,Automatic,Minivan,6Cyl,3.5L,Gasoline,18,25,5TDKK3DC8CS202854
2013,Toyota,Camry,clean,12595,52417,Sacramento CA,Red,Unspecified,FWD,Automatic,Sedan,4Cyl,2.5L,Gasoline,25,34,4T4BF1FK9DR311044
2017,Toyota,RAV4,clean,28977,2206,Portland OR,Black,Black,AWD,Automatic,SUV,4Cyl,2.5L,Gasoline,22,28,2T3DFREV8HW648993
2005,Toyota,4Runner,clean,11816,165124,Coeur D Alene ID,White,Unspecified,4WD,Automatic,SUV,8Cyl,4.7L,Gasoline,14,18,JTEBT17R750045949
2004,Toyota,Camry,dirty,6498,99157,Bellevue WA,Beige,Black,FWD,Unspecified,Sedan,4Cyl,2.4L,Gasoline,20,29,4T1BE30K74U329172
2010,Toyota,4Runner,clean,18777,153241,Modesto CA,Blue,Gray,4WD,Automatic,SUV,6Cyl,4.0L,Gasoline,17,22,JTEBU5JR8A5026949
2012,Toyota,Camry,dirty,11073,114132,Puyallup WA,Gray,Gray,FWD,Automatic,Sedan,4Cyl,2.5L,Hybrid,40,37,4T1BD1FK0CU013514
2003,Toyota,Sequoia,clean,7500,147470,Fair Oaks CA,White,Tan,RWD,Automatic,SUV,8Cyl,4.7L,Gasoline,13,17,5TDZT34A43S167160
2008,Toyota,4Runner,dirty,12373,165052,Coeur D Alene ID,White,Unspecified,4WD,Automatic,SUV,6Cyl,4.0L,Gasoline,16,20,JTEBU14R18K017607
2015,Toyota,Avalon,clean,25991,20853,Portland OR,Gray,Unspecified,FWD,Automatic,Sedan,6Cyl,3.5L,Gasoline,21,30,4T1BK1EB1FU192688
2017,Toyota,Sienna,dirty,30900,6969,Livermore CA,Black,Unspecified,FWD,Automatic,Minivan,6Cyl,3.5L,Gasoline,19,27,5TDXZ3DC2HS831762
2017,Toyota,Corolla,clean,15888,19368,Modesto CA,Silver,Gray,FWD,Automatic,Sedan,4Cyl,1.8L,Gasoline,28,35,5YFBURHE6HP640541
2017,Toyota,Corolla,clean,15988,14703,Roseville CA,Gray,Unspecified,FWD,Automatic,Sedan,4Cyl,1.8L,Gasoline,28,35,5YFBURHE7HP674195
2015,Toyota,Avalon,clean,18995,52815,Vallejo CA,Silver,Black,FWD,Automatic,Sedan,6Cyl,3.5L,Gasoline,21,30,4T1BK1EB8FU179047
2016,Toyota,Prius,dirty,14995,14677,Elk Grove CA,Gray,Gray,FWD,Automatic,Hatchback,4Cyl,1.5L,Hybrid,53,46,JTDKDTB3XG1131964
2016,Toyota,Camry,clean,16688,43156,Portland OR,White,Black,FWD,Automatic,Sedan,4Cyl,2.5L,Gasoline,25,34,4T1BF1FK7GU584871
2017,Toyota,Camry,clean,19990,11595,Modesto CA,White,Unspecified,FWD,Automatic,Sedan,4Cyl,2.5L,Gasoline,24,33,4T1BF1FK1HU453243
2017,Toyota,Camry,clean,18481,17212,Oakland CA,Gray,Black,FWD,Automatic,Sedan,4Cyl,2.5L,Gasoline,24,33,4T1BF1FK3HU412189
2017,Toyota,Camry,clean,17981,24745,Oakland CA,Gray,Black,FWD,Automatic,Sedan,4Cyl,2.5L,Gasoline,24,33,4T1BF1FK9HU399786
2015,Toyota,Prius,dirty,15986,59553,Burien WA,Gray,Gray,FWD,Automatic,Hatchback,4Cyl,1.8L,Hybrid,50,46,JTDKN3DU9F0444480
2017,Toyota,Corolla,clean,15888,20574,Modesto CA,White,Tan,FWD,Automatic,Sedan,4Cyl,1.8L,Gasoline,28,35,2T1BURHE7HC870654
2017,Toyota,Land,clean,73888,16088,Vallejo CA,White,Black,4WD,Automatic,SUV,8Cyl,5.7L,Gasoline,13,18,JTMCY7AJ1H4055146
2016,Toyota,Camry,clean,15992,43907,Tracy CA,Silver,Black,FWD,Automatic,Sedan,4Cyl,2.5L,Gasoline,25,34,4T1BF1FK6GU229206
2017,Toyota,Avalon,clean,32448,3347,Vancouver WA,Red,Tan,FWD,Automatic,Sedan,4Cyl,2.5L,Hybrid,40,39,4T1BD1EB7HU059544
2017,Toyota,Sienna,dirty,29987,14740,Beaverton OR,Blue,Black,FWD,Automatic,Minivan,6Cyl,3.5L,Gasoline,19,27,5TDYZ3DC9HS872510
2016,Toyota,Prius,clean,16998,11205,Dublin CA,Black,Green,FWD,Automatic,Hatchback,4Cyl,1.5L,Hybrid,0,0,JTDKDTB31G1119895
2017,Toyota,Camry,clean,17991,18563,Federal Way WA,Silver,Black,FWD,Automatic,Sedan,4Cyl,2.5L,Gasoline,24,33,4T1BF1FK7HU761257
2017,Toyota,RAV4,clean,29998,16700,Dublin CA,Gray,Black,AWD,Automatic,SUV,4Cyl,2.5L,Gasoline,22,28,2T3DFREV8HW622541
2017,Toyota,Camry,clean,20000,20971,Salem OR,Silver,Black,FWD,Automatic,Sedan,4Cyl,2.5L,Gasoline,24,33,4T1BF1FK6HU744420
2017,Toyota,RAV4,clean,24998,13518,Dublin CA,Silver,Gray,AWD,Automatic,SUV,4Cyl,2.5L,Gasoline,22,28,2T3RFREVXHW625771
2017,Toyota,Camry,clean,18988,24372,Modesto CA,White,Unspecified,FWD,Automatic,Sedan,4Cyl,2.5L,Gasoline,24,33,4T1BF1FK6HU398093
2017,Toyota,Camry,clean,19988,12745,Modesto CA,Silver,Unspecified,FWD,Automatic,Sedan,4Cyl,2.5L,Gasoline,24,33,4T1BF1FK4HU789212
1998,Toyota,RAV4,clean,3999,122850,Renton WA,Green,Gray,4WD,Automatic,SUV,4Cyl,2.0L,Gasoline,19,24,JT3HP10V1W0172969
1996,Toyota,Avalon,clean,2400,175822,Fremont CA,White,Gray,FWD,Automatic,Sedan,6Cyl,3.0L,Gasoline,18,26,4T1BF12B5TU131526
2016,Toyota,Tacoma,clean,33288,12728,San Francisco CA,Red,Gray,RWD,Automatic,Pickup,6Cyl,3.5L,Gasoline,19,24,3TMBZ5DN4GM003346
2015,Toyota,Corolla,clean,16321,32155,Portland OR,Blue,Gray,FWD,Automatic,Sedan,4Cyl,1.8L,Gasoline,27,35,2T1BURHEXFC236297
2014,Toyota,Venza,clean,23972,54094,Ontario OR,Black,Unspecified,AWD,Automatic,Wagon,6Cyl,3.5L,Gasoline,18,25,4T3BK3BB1EU105653
2016,Toyota,Corolla,clean,16953,37578,Medford OR,Red,Gray,FWD,Unspecified,Sedan,4Cyl,1.8L,Gasoline,27,35,5YFBURHE1GP429293
2016,Toyota,Camry,clean,19845,20493,Spokane WA,Blue,Unspecified,FWD,Automatic,Sedan,4Cyl,2.5L,Gasoline,25,34,4T4BF1FK6GR519063
2016,Toyota,Corolla,clean,17900,19161,Stockton CA,White,Gray,FWD,Automatic,Sedan,4Cyl,1.8L,Gasoline,27,35,5YFBURHE9GP443488
2017,Toyota,Highlander,clean,41900,11735,Stockton CA,White,Unspecified,AWD,Automatic,SUV,6Cyl,3.5L,Gasoline,19,26,5TDJZRFH2HS453976
2015,Toyota,Corolla,clean,15998,27343,Auburn WA,Unspecified,Black,FWD,Automatic,Sedan,4Cyl,1.8L,Gasoline,27,35,2T1BURHE6FC263786
2015,Toyota,Prius,clean,18869,23899,Bellevue WA,Red,Gray,FWD,Automatic,Hatchback,4Cyl,1.8L,Hybrid,50,46,JTDKN3DU9F0430272
2016,Toyota,RAV4,clean,26976,49681,Folsom CA,White,Black,AWD,Automatic,SUV,4Cyl,2.5L,Gasoline,22,28,2T3DFREV7GW413421
2016,Toyota,Prius,clean,25000,21422,Salem OR,Red,Black,FWD,Automatic,Hatchback,4Cyl,1.8L,Hybrid,54,50,JTDKARFU1G3520737
2016,Toyota,Highlander,clean,35950,21744,Novato CA,Silver,Gray,AWD,Automatic,SUV,6Cyl,3.5L,Gasoline,18,24,5TDJKRFH7GS244610
2017,Toyota,Tacoma,clean,36145,9901,Tracy CA,Gray,Unspecified,RWD,Automatic,Pickup,6Cyl,3.5L,Gasoline,19,24,3TMAZ5CN2HM028308
2012,Toyota,Prius,clean,13011,73538,Vancouver WA,Silver,Unspecified,FWD,Automatic,Hatchback,4Cyl,1.8L,Hybrid,49,46,JTDKN3DU0C1500246
2016,Toyota,Camry,clean,17991,25360,Portland OR,Gray,Gray,FWD,Automatic,Sedan,4Cyl,2.5L,Gasoline,25,34,4T1BF1FK4GU126169
2016,Toyota,Highlander,clean,38991,30347,Corvallis OR,Blue,Unspecified,AWD,Automatic,SUV,6Cyl,3.5L,Gasoline,18,24,5TDDKRFH1GS272724
2014,Toyota,Camry,clean,17541,35684,Vancouver WA,Gray,Unspecified,FWD,Automatic,Sedan,4Cyl,2.5L,Gasoline,25,34,4T1BF1FK9EU798306
2015,Toyota,Corolla,clean,16950,21201,Novato CA,Gray,Yellow,FWD,Automatic,Sedan,4Cyl,1.8L,Gasoline,27,35,5YFBURHE7FP232904
2015,Toyota,Corolla,clean,16650,31960,Novato CA,White,Black,FWD,Automatic,Sedan,4Cyl,1.8L,Gasoline,27,35,2T1BURHE7FC349902
2017,Toyota,Corolla,clean,18998,6401,Dublin CA,White,Black,FWD,Automatic,Hatchback,4Cyl,1.8L,Gasoline,28,36,JTNKARJEXHJ548769
2016,Toyota,Prius,clean,27000,7966,Salem OR,Blue,Black,FWD,Automatic,Hatchback,4Cyl,1.8L,Hybrid,54,50,JTDKARFU3G3510632
2016,Toyota,RAV4,clean,24000,20182,Salem OR,Gray,Black,AWD,Automatic,SUV,4Cyl,2.5L,Gasoline,22,28,2T3BFREV1GW492012
2016,Toyota,Tacoma,clean,39999,14507,Puyallup WA,Gray,Black,4WD,Unspecified,Pickup,6Cyl,3.5L,Gasoline,18,23,3TMCZ5AN2GM018016
2015,Toyota,Corolla,clean,15788,47863,Modesto CA,White,Unspecified,FWD,Automatic,Sedan,4Cyl,1.8L,Gasoline,27,35,5YFBURHE9FP304167
2016,Toyota,Corolla,clean,17000,27445,Walnut Creek CA,Black,Black,FWD,Automatic,Sedan,4Cyl,1.8L,Gasoline,27,35,2T1BURHE8GC574427
2016,Toyota,RAV4,clean,29880,23365,Seattle WA,Gray,Black,AWD,Automatic,SUV,4Cyl,2.5L,Gasoline,22,28,JTMDFREV8GD176709
2015,Toyota,Corolla,clean,15991,32916,Portland OR,Unspecified,Unspecified,FWD,Automatic,Sedan,4Cyl,1.8L,Gasoline,27,35,2T1BURHE5FC392084
2010,Toyota,Corolla,clean,8991,129684,Auburn WA,Beige,Tan,FWD,Automatic,Sedan,4Cyl,1.8L,Gasoline,26,34,1NXBU4EE7AZ197652
2016,Toyota,Corolla,clean,16449,33461,Wilsonville OR,Silver,Black,FWD,Automatic,Sedan,4Cyl,1.8L,Gasoline,27,35,2T1BURHE2GC606899
2007,Toyota,FJ,dirty,12995,177412,Sacramento CA,Purple,Black,4WD,Automatic,SUV,6Cyl,4.0L,Gasoline,15,19,JTEBU11F870080188
2008,Toyota,Camry,clean,6888,190982,Vancouver WA,Unspecified,Unspecified,FWD,Automatic,Sedan,4Cyl,2.4L,Gasoline,21,31,4T1BE46K08U197066
2003,Toyota,Sequoia,clean,5488,358808,Vancouver WA,Unspecified,Unspecified,4WD,Automatic,SUV,8Cyl,4.7L,Gasoline,13,16,5TDBT48A53S170523
2015,Toyota,Corolla,clean,13618,50843,Hayward CA,White,Gray,FWD,Automatic,Sedan,4Cyl,1.8L,Gasoline,27,35,5YFBURHE2FP257614
2015,Toyota,Camry,clean,15900,42629,Twin Falls ID,Gray,Unspecified,FWD,Automatic,Sedan,4Cyl,2.5L,Gasoline,25,34,4T1BF1FK4FU914979
2005,Toyota,Sienna,clean,8572,118259,Edmonds WA,Silver,Unspecified,FWD,Automatic,Minivan,6Cyl,3.3L,Gasoline,17,24,5TDZA23C75S351546
2015,Toyota,Camry,clean,14995,69936,Richmond CA,Black,Gray,FWD,Automatic,Sedan,4Cyl,2.5L,Gasoline,25,34,4T4BF1FKXFR467967
2015,Toyota,Tundra,clean,40721,19044,Ontario OR,White,Unspecified,4WD,Automatic,Pickup,8Cyl,5.7L,Gasoline,13,17,5TFDY5F16FX482495
2007,Toyota,Tacoma,clean,17998,107981,Lynnwood WA,Silver,Gray,4WD,Automatic,Pickup,6Cyl,4.0L,Gasoline,16,20,5TELU42N77Z416557
2014,Toyota,Yaris,dirty,8995,48320,Vacaville CA,Black,Gray,FWD,Automatic,Hatchback,4Cyl,1.5L,Gasoline,30,35,JTDJTUD38ED583621
2006,Toyota,Camry,clean,6988,153831,Dublin CA,Silver,Gray,FWD,Automatic,Sedan,4Cyl,2.4L,Gasoline,21,31,4T1BE30KX6U725843
2017,Toyota,Corolla,dirty,14311,23965,Hayward CA,Silver,Black,FWD,Automatic,Sedan,4Cyl,1.8L,Gasoline,28,35,5YFBURHE9HP606755
2009,Toyota,RAV4,clean,11998,94230,Kennewick WA,Blue,Unspecified,4WD,Automatic,SUV,6Cyl,3.5L,Gasoline,19,26,2T3BK33V29W002840
2013,Toyota,4Runner,dirty,31995,58629,Kirkland WA,Gray,Black,4WD,Automatic,SUV,6Cyl,4.0L,Gasoline,17,21,JTEBU5JR0D5142215
2016,Toyota,RAV4,clean,27888,36136,Dublin CA,White,Brown,AWD,Automatic,SUV,4Cyl,2.5L,Gasoline,22,28,JTMDFREV4GJ077760
2006,Toyota,Corolla,clean,8995,80559,Tacoma WA,Blue,Unspecified,FWD,Automatic,Sedan,4Cyl,1.8L,Gasoline,26,35,1NXBR30E16Z603466
2006,Toyota,RAV4,clean,12588,85507,Roseville CA,Silver,Unspecified,4WD,Automatic,SUV,6Cyl,3.5L,Gasoline,19,26,JTMBK33V865002828
2016,Toyota,Tundra,clean,36900,42551,Twin Falls ID,Red,Unspecified,4WD,Automatic,Pickup,8Cyl,5.7L,Gasoline,13,17,5TFDY5F19GX549463
2015,Toyota,RAV4,clean,18998,50665,Grants Pass OR,Unspecified,Unspecified,AWD,Automatic,SUV,4Cyl,2.5L,Gasoline,22,28,2T3BFREV5FW312898
2005,Toyota,Tacoma,clean,13999,147099,Roseville CA,Red,Unspecified,RWD,Automatic,Pickup,6Cyl,4.0L,Gasoline,16,21,5TETU62N25Z050516
2012,Toyota,Prius,clean,14988,91005,Alameda CA,White,Tan,FWD,Automatic,Wagon,4Cyl,1.8L,Hybrid,0,0,JTDZN3EUXC3135396
2016,Toyota,Tundra,clean,36999,13376,Roseville CA,Blue,Unspecified,RWD,Automatic,Pickup,8Cyl,4.6L,Gasoline,15,19,5TFEM5F16GX103769
2016,Toyota,Tundra,clean,35999,30620,Roseville CA,Silver,Unspecified,RWD,Automatic,Pickup,8Cyl,5.7L,Gasoline,13,18,5TFEY5F18GX197349
2007,Toyota,4Runner,clean,14845,172064,Spokane WA,Red,Unspecified,4WD,Automatic,SUV,6Cyl,4.0L,Gasoline,16,20,JTEBU14R778103970
2015,Toyota,Corolla,clean,16922,19778,Medford OR,White,Gray,FWD,Unspecified,Sedan,4Cyl,1.8L,Gasoline,27,35,5YFBURHE9FP315282
2011,Toyota,Sienna,clean,15680,130289,Sacramento CA,Black,Black,FWD,Automatic,Minivan,6Cyl,3.5L,Gasoline,18,24,5TDXK3DC3BS119871
2000,Toyota,4Runner,dirty,6977,192571,Portland OR,Green,Unspecified,4WD,Automatic,SUV,6Cyl,3.4L,Gasoline,15,18,JT3HN87R0Y0294197
2014,Toyota,Prius,dirty,16585,66780,Oakland CA,White,Gray,FWD,Automatic,Wagon,4Cyl,1.8L,Hybrid,0,0,JTDZN3EU3E3309599
2006,Toyota,Tacoma,clean,18987,100025,Spokane Valley WA,Black,Gray,4WD,Manual,Pickup,6Cyl,4.0L,Gasoline,14,18,5TELU42N76Z225848
2017,Toyota,RAV4,clean,21981,19666,Oakland CA,Gray,Black,FWD,Automatic,SUV,4Cyl,2.5L,Gasoline,23,30,JTMZFREV1HJ700520
2014,Toyota,Corolla,clean,14827,43737,Edmonds WA,Gray,Unspecified,FWD,Manual,Sedan,4Cyl,1.8L,Gasoline,28,36,2T1BURHE3EC213815
2013,Toyota,4Runner,clean,33000,55125,Salem OR,White,Black,4WD,Automatic,SUV,6Cyl,4.0L,Gasoline,17,21,JTEBU5JRXD5114745
2014,Toyota,Prius,clean,17999,48068,Hayward CA,White,Black,FWD,Automatic,Hatchback,4Cyl,1.8L,Hybrid,51,49,JTDKN3DP3E3060718
2016,Toyota,RAV4,clean,21388,20625,San Francisco CA,Silver,Black,AWD,Automatic,SUV,4Cyl,2.5L,Gasoline,22,28,2T3BFREVXGW427823
2016,Toyota,Corolla,clean,13988,61582,Lodi CA,Black,Gray,FWD,Unspecified,Sedan,4Cyl,1.8L,Gasoline,27,35,5YFBURHE7GP565833
2008,Toyota,Tacoma,clean,17000,44948,Salem OR,Black,Gray,RWD,Automatic,Pickup,4Cyl,2.7L,Gasoline,19,25,5TETX22N18Z532480
2016,Toyota,Prius,clean,22000,5788,Salem OR,Red,Gray,FWD,Automatic,Hatchback,4Cyl,1.8L,Hybrid,54,50,JTDKBRFU3G3507730
2010,Toyota,Camry,clean,8974,114059,Spokane Valley WA,Beige,Tan,FWD,Automatic,Sedan,4Cyl,2.5L,Gasoline,22,32,4T4BF3EK5AR021585
2002,Toyota,Camry,clean,5999,193995,Santa Rosa CA,Silver,Unspecified,FWD,Automatic,Sedan,4Cyl,2.4L,Gasoline,21,29,JTDBE32K120026488
2015,Toyota,4Runner,clean,36622,49517,Ontario OR,Silver,Unspecified,4WD,Automatic,SUV,6Cyl,4.0L,Gasoline,17,21,JTEBU5JR7F5206169
2018,Toyota,C-HR,clean,23997,2728,Sacramento CA,Gray,Black,FWD,Automatic,SUV,4Cyl,2.0L,Gasoline,27,31,NMTKHMBX8JR006824
2008,Toyota,Tundra,clean,17722,257501,Ontario OR,Red,Unspecified,4WD,Automatic,Pickup,8Cyl,5.7L,Gasoline,13,17,5TFDV54158X035185
2017,Toyota,Highlander,clean,42988,23404,Roseville CA,Gray,Unspecified,AWD,Automatic,SUV,6Cyl,3.5L,Gasoline,19,26,5TDDZRFH8HS385633
2013,Toyota,Camry,clean,11499,86155,Elk Grove CA,Black,Unspecified,FWD,Automatic,Sedan,4Cyl,2.5L,Gasoline,25,34,4T1BF1FK8DU243197
2012,Toyota,Corolla,clean,10888,71950,Burlingame CA,White,Gray,FWD,Automatic,Sedan,4Cyl,1.8L,Gasoline,26,34,5YFBU4EEXCP049094
2001,Toyota,Camry,clean,4995,164065,Portland OR,Silver,Gray,FWD,Automatic,Sedan,4Cyl,2.2L,Gasoline,20,29,4T1BG22KX1U838041
2009,Toyota,Corolla,clean,8500,97537,Auburn CA,Silver,Unspecified,FWD,Automatic,Sedan,4Cyl,1.8L,Gasoline,27,35,1NXBU40E49Z127948
2016,Toyota,Tundra,clean,46998,22550,Salem OR,White,Black,4WD,Automatic,Pickup,8Cyl,5.7L,Gasoline,13,17,5TFDY5F18GX541628
2012,Toyota,Tacoma,dirty,27995,46300,Boise ID,White,Gray,4WD,Unspecified,Pickup,6Cyl,4.0L,Gasoline,16,21,3TMLU4EN9CM099724
2013,Toyota,Corolla,clean,10976,94513,Folsom CA,White,Tan,FWD,Automatic,Sedan,4Cyl,1.8L,Gasoline,26,33,2T1BU4EEXDC970944
2010,Toyota,RAV4,clean,10999,135170,Sacramento CA,Black,Tan,FWD,Automatic,SUV,6Cyl,3.5L,Gasoline,19,27,JTMYK4DV4A5026745
2004,Toyota,Highlander,clean,7544,157581,Puyallup WA,Blue,Gray,4WD,Automatic,SUV,6Cyl,3.3L,Gasoline,16,22,JTEEP21A140047656
2017,Toyota,Highlander,clean,34998,10080,Dublin CA,Silver,Black,AWD,Automatic,SUV,6Cyl,3.5L,Gasoline,20,27,5TDBZRFH1HS385481
2014,Toyota,Avalon,clean,21988,55530,Dublin CA,Beige,Tan,FWD,Automatic,Sedan,4Cyl,2.5L,Hybrid,40,39,4T1BD1EB4EU034273
2016,Toyota,Camry,dirty,14794,40893,San Rafael CA,Gray,Black,FWD,Automatic,Sedan,4Cyl,2.5L,Gasoline,25,34,4T1BF1FK8GU238280
2016,Toyota,Tundra,clean,35988,23047,Roseville CA,White,Unspecified,RWD,Automatic,Pickup,8Cyl,5.7L,Gasoline,13,18,5TFEY5F16GX206419
2013,Toyota,Tacoma,clean,29999,58452,Puyallup WA,Black,Gray,4WD,Unspecified,Pickup,6Cyl,4.0L,Gasoline,16,21,3TMLU4EN3DM125798
2002,Toyota,Highlander,clean,8495,150887,Bellevue WA,Blue,Tan,4WD,Automatic,SUV,6Cyl,3.0L,Gasoline,16,21,JTEHF21A520065896
2014,Toyota,Tundra,clean,29950,55845,Santa Rosa CA,Silver,Unspecified,RWD,Automatic,Pickup,8Cyl,5.7L,Gasoline,13,18,5TFEY5F17EX172181
2016,Toyota,Tundra,clean,39900,24804,Stockton CA,Red,Unspecified,4WD,Automatic,Pickup,8Cyl,5.7L,Gasoline,13,17,5TFDY5F17GX513528
2014,Toyota,Corolla,clean,11999,73615,Puyallup WA,Blue,Gray,FWD,Unspecified,Sedan,4Cyl,1.8L,Gasoline,27,35,2T1BURHE3EC177527
2006,Toyota,Highlander,clean,9000,130084,Longview WA,Blue,Unspecified,FWD,Automatic,SUV,6Cyl,3.3L,Gasoline,17,23,JTEDP21A260105272
2012,Toyota,Camry,clean,9999,126000,Sacramento CA,White,Gray,FWD,Automatic,Sedan,4Cyl,2.5L,Gasoline,24,34,4T4BF1FK3CR205073
2015,Toyota,Corolla,clean,16988,55316,Vallejo CA,Black,Blue,FWD,Automatic,Sedan,4Cyl,1.8L,Gasoline,27,35,5YFBURHEXFP212033
2006,Toyota,Corolla,clean,9995,38990,Fair Oaks CA,White,Black,FWD,Automatic,Sedan,4Cyl,1.8L,Gasoline,26,35,1NXBR30E46Z661636
2015,Toyota,Corolla,clean,14981,68190,Oakland CA,Black,Gray,FWD,Automatic,Sedan,4Cyl,1.8L,Gasoline,27,35,5YFBURHE0FP240259
2017,Toyota,Sienna,clean,33990,14721,San Francisco CA,Silver,Black,FWD,Automatic,Minivan,6Cyl,3.5L,Gasoline,19,27,5TDXZ3DC1HS780528
2015,Toyota,Camry,clean,16995,21843,Fairfield CA,Silver,Tan,FWD,Automatic,Sedan,4Cyl,2.5L,Gasoline,25,34,4T4BF1FK2FR475464
2011,Toyota,Camry,clean,13991,48999,Gladstone OR,Silver,Unspecified,FWD,Automatic,Sedan,4Cyl,2.5L,Gasoline,22,31,4T4BF3EK7BR141664
2016,Toyota,Yaris,clean,14999,13116,Roseville CA,Silver,Unspecified,FWD,Automatic,Hatchback,4Cyl,1.5L,Gasoline,30,35,VNKJTUD39GA070163
2015,Toyota,Tacoma,clean,29900,26373,Twin Falls ID,Black,Gray,4WD,Automatic,Pickup,6Cyl,4.0L,Gasoline,16,21,5TFMU4FNXFX031501
